Density,Trial,Method,AUROC,AUPR
0.07,626,SPSID,0.8615614434996618,0.3368298205665567
0.07,626,RENDOR,0.7962153974298373,0.2310291104586258
0.07,626,ND,0.7939210599002294,0.21743649013882554
0.07,626,NE,0.751557128637061,0.23626772557137007
0.07,626,Silencer,0.5403178461023819,0.07992871995771153
0.07,626,ICM,0.47093130901684876,0.0613344417356668
0.07,627,SPSID,0.8602626419485871,0.32918663480760973
0.07,627,RENDOR,0.8010150127000127,0.25932365784850286
0.07,627,ND,0.7848790935304059,0.21302868414297532
0.07,627,NE,0.7549564641582905,0.249261793756544
0.07,627,Silencer,0.513069709233947,0.07312103937587193
0.07,627,ICM,0.4729565704035342,0.06364794609299762
0.07,628,SPSID,0.8621962054796922,0.3206025379362807
0.07,628,RENDOR,0.8043318269523629,0.22519960178627307
0.07,628,ND,0.7840079717005939,0.19442863179155467
0.07,628,NE,0.7636056380579891,0.2193051802839834
0.07,628,Silencer,0.5118467964186985,0.07033817614523755
0.07,628,ICM,0.4694630587141242,0.06247389118579773
0.07,629,SPSID,0.8575124139806817,0.3174125087103917
0.07,629,RENDOR,0.795062810048645,0.21530543051928658
0.07,629,ND,0.7822503243400672,0.19473634923943914
0.07,629,NE,0.7413878385111408,0.2071285335669491
0.07,629,Silencer,0.539236874156054,0.08438963568106503
0.07,629,ICM,0.45854043359272517,0.06373654048940695
0.07,630,SPSID,0.8402851232740508,0.2893844841007627
0.07,630,RENDOR,0.7849349839850392,0.22114421416528185
0.07,630,ND,0.7710340540028863,0.197247038890826
0.07,630,NE,0.741437770574959,0.21770260034139316
0.07,630,Silencer,0.5295058924190945,0.0809500525176822
0.07,630,ICM,0.45084834317255656,0.06345741953385386
0.07,631,SPSID,0.8597951858368125,0.31588060626028536
0.07,631,RENDOR,0.7999549980601,0.23292569513683672
0.07,631,ND,0.7858757195127445,0.21052209756677875
0.07,631,NE,0.735259448575814,0.22746737879270654
0.07,631,Silencer,0.5175622915230966,0.07467530336763396
0.07,631,ICM,0.4575963882474948,0.06290343186612457
0.07,632,SPSID,0.8558439725650776,0.3282416334141579
0.07,632,RENDOR,0.7822058887179946,0.21276386422381532
0.07,632,ND,0.7753625507577158,0.20351002745822622
0.07,632,NE,0.7459843415380847,0.21804280839780765
0.07,632,Silencer,0.5094247347126386,0.0738886837030912
0.07,632,ICM,0.49499265723842667,0.06989270859250407
0.07,633,SPSID,0.8588529945631702,0.3038519054125277
0.07,633,RENDOR,0.7938252213100597,0.22913604929105524
0.07,633,ND,0.7828108996232964,0.19971067859355635
0.07,633,NE,0.7538270609141201,0.21106874015035532
0.07,633,Silencer,0.4904439029199715,0.06814659144399332
0.07,633,ICM,0.4691846324152694,0.0650633375380208
0.07,634,SPSID,0.8468314827579317,0.31117694420328607
0.07,634,RENDOR,0.7726835965595781,0.1928464848181711
0.07,634,ND,0.7602881284713897,0.18315462596630006
0.07,634,NE,0.7320764529888915,0.18789474974045012
0.07,634,Silencer,0.5136515836030529,0.07421882290187591
0.07,634,ICM,0.4803941400943019,0.06512746143722647
0.07,635,SPSID,0.8549501779506876,0.30028897010698985
0.07,635,RENDOR,0.7976245344072522,0.2250452113554646
0.07,635,ND,0.7898233751382795,0.2015970521105826
0.07,635,NE,0.7472083493882556,0.22251608814095258
0.07,635,Silencer,0.5138008526717462,0.0695480301671835
0.07,635,ICM,0.4550728997054181,0.05866187159962914
0.07,636,SPSID,0.8497543234031809,0.28477781931866775
0.07,636,RENDOR,0.787103951022469,0.20195798230221376
0.07,636,ND,0.7741899141630901,0.18738496474052105
0.07,636,NE,0.746592085331987,0.20072144808010306
0.07,636,Silencer,0.4938751262307498,0.06647459528767696
0.07,636,ICM,0.47401540015147686,0.0636501295321448
0.07,637,SPSID,0.8415772972345981,0.3040516003808773
0.07,637,RENDOR,0.7844025535869954,0.23907263647514507
0.07,637,ND,0.7689779494521691,0.20118401615499643
0.07,637,NE,0.7379201615679463,0.23732921805372528
0.07,637,Silencer,0.511692236678673,0.07622497807769218
0.07,637,ICM,0.4815020147538396,0.06812725045519849
0.07,638,SPSID,0.8474780017058169,0.30355018778745096
0.07,638,RENDOR,0.7782392922645376,0.22467775924004882
0.07,638,ND,0.7675385303142627,0.19153417148915663
0.07,638,NE,0.7321536020440287,0.21109560778533557
0.07,638,Silencer,0.5138975822058998,0.07700337173585746
0.07,638,ICM,0.46370187372733407,0.0649023611400873
0.07,639,SPSID,0.8487571997187382,0.2900240439360652
0.07,639,RENDOR,0.7756045352199198,0.20625447791929397
0.07,639,ND,0.7671090892244739,0.18135834636603534
0.07,639,NE,0.7272467945544868,0.20058970892133726
0.07,639,Silencer,0.5195713993790917,0.07378931651052727
0.07,639,ICM,0.46784908323369867,0.06252782237591725
0.07,640,SPSID,0.8516374617951163,0.31363295994380824
0.07,640,RENDOR,0.7791811960466016,0.22173187819411067
0.07,640,ND,0.7643465804479843,0.1973406482752763
0.07,640,NE,0.7363982201531102,0.21490086189180627
0.07,640,Silencer,0.5116177972291617,0.07663982267033193
0.07,640,ICM,0.4720367333619752,0.06704775257317418
0.07,641,SPSID,0.8451136212892978,0.28469723789718704
0.07,641,RENDOR,0.7670735646228589,0.2065762825708168
0.07,641,ND,0.7647486738789537,0.19311895264800716
0.07,641,NE,0.7300319884769877,0.18435275867757706
0.07,641,Silencer,0.5168383597333512,0.07842869293194696
0.07,641,ICM,0.47745873452807774,0.06609682992601819
0.07,642,SPSID,0.8542226807268204,0.30724054843625953
0.07,642,RENDOR,0.7832968374699456,0.2176428098953634
0.07,642,ND,0.7773003999451459,0.20561832063218255
0.07,642,NE,0.738991310854195,0.20561156772485703
0.07,642,Silencer,0.50365668916894,0.07182262781827992
0.07,642,ICM,0.48909294474358345,0.06872652592923428
0.07,643,SPSID,0.8645722823245904,0.3017071508516454
0.07,643,RENDOR,0.8004443973582712,0.21912108918519793
0.07,643,ND,0.787379199261827,0.1972688574099301
0.07,643,NE,0.7529701952623642,0.20562665443598732
0.07,643,Silencer,0.513512867727758,0.07136513913443371
0.07,643,ICM,0.4489089642300058,0.058625088479921476
0.07,644,SPSID,0.8509216600808611,0.32676946735941004
0.07,644,RENDOR,0.7792193030836888,0.23362618669614985
0.07,644,ND,0.767674599434869,0.2089937148190799
0.07,644,NE,0.7397522660167386,0.22452552247882682
0.07,644,Silencer,0.5242228655662058,0.08290143183614464
0.07,644,ICM,0.4942267483770153,0.07397207321194335
0.07,645,SPSID,0.8488428486924088,0.3182588611849447
0.07,645,RENDOR,0.783485307462785,0.2411597748980329
0.07,645,ND,0.7732178909547975,0.2151071549559087
0.07,645,NE,0.7369912815888271,0.21776720053649024
0.07,645,Silencer,0.5097780251488915,0.08187689531002297
0.07,645,ICM,0.4498161479544436,0.06632091656097022
0.07,646,SPSID,0.8478929936313487,0.29955487951904675
0.07,646,RENDOR,0.7818621672469932,0.20644918911894142
0.07,646,ND,0.7583146871358056,0.185902455549437
0.07,646,NE,0.7322983139961319,0.2019325428029912
0.07,646,Silencer,0.5293516846112061,0.07913613502519283
0.07,646,ICM,0.4623946238069718,0.06335182306384307
0.07,647,SPSID,0.8627580427270642,0.31272043705625235
0.07,647,RENDOR,0.7860023100304134,0.22593309713145449
0.07,647,ND,0.7796651574090268,0.20582350726998475
0.07,647,NE,0.7549983443340816,0.2208307959887179
0.07,647,Silencer,0.5054950813825773,0.07491266811784342
0.07,647,ICM,0.4518559783852478,0.06340087670245692
0.07,648,SPSID,0.8616277819589291,0.33805468861134713
0.07,648,RENDOR,0.7868239589663703,0.21232075477702875
0.07,648,ND,0.776314682424506,0.20450002093623232
0.07,648,NE,0.7325439493868935,0.20610447988243652
0.07,648,Silencer,0.522204297874965,0.07558817366350448
0.07,648,ICM,0.4942841533030045,0.06849324965484102
0.07,649,SPSID,0.8657652148029025,0.34170611086822655
0.07,649,RENDOR,0.7985310751935797,0.2304076426915388
0.07,649,ND,0.7849514649430375,0.2043220163684023
0.07,649,NE,0.7626793825552133,0.23043505053662694
0.07,649,Silencer,0.5111766320420289,0.07107567722318534
0.07,649,ICM,0.49632022699948586,0.07012859181881308
0.07,650,SPSID,0.8621458047860192,0.3286847727141863
0.07,650,RENDOR,0.791176328070698,0.212834827282368
0.07,650,ND,0.7812062357263431,0.20613443661630593
0.07,650,NE,0.7441762684936948,0.21821714553852267
0.07,650,Silencer,0.5490401350412074,0.07812648132955002
0.07,650,ICM,0.4555849468771721,0.0591177652139148
0.07,651,SPSID,0.8502763611745288,0.3218402488918784
0.07,651,RENDOR,0.7886522667299196,0.21666574991819842
0.07,651,ND,0.785600572859529,0.21512997452117472
0.07,651,NE,0.7345295806524942,0.21924161068145034
0.07,651,Silencer,0.48521646850693306,0.06659124672257725
0.07,651,ICM,0.4926440611379606,0.06606508586399094
0.07,652,SPSID,0.843350516844113,0.2806805032253228
0.07,652,RENDOR,0.778019719342152,0.2050510569295743
0.07,652,ND,0.7630450795043026,0.18363678728216348
0.07,652,NE,0.73043485631618,0.19713882039082573
0.07,652,Silencer,0.5100756202279871,0.07157844201013602
0.07,652,ICM,0.4574060498400503,0.05978320525246288
0.07,653,SPSID,0.8669546223744397,0.3406874168030659
0.07,653,RENDOR,0.7833395023674234,0.20349114780627747
0.07,653,ND,0.7765668774149292,0.1954941305524635
0.07,653,NE,0.7419663440717127,0.2082812813048537
0.07,653,Silencer,0.5062349045706073,0.07088322944523504
0.07,653,ICM,0.45730043281218974,0.058961515690822745
0.07,654,SPSID,0.8417267645366416,0.297574927481743
0.07,654,RENDOR,0.7773708123284859,0.2272308544989886
0.07,654,ND,0.7626951987842379,0.18835393665559902
0.07,654,NE,0.7442451120127827,0.21150244901617918
0.07,654,Silencer,0.512456797373523,0.0780316705981976
0.07,654,ICM,0.47813572390209214,0.06988126577643672
0.07,655,SPSID,0.8560815755072001,0.3096035611821257
0.07,655,RENDOR,0.7925374958084073,0.22683047333089076
0.07,655,ND,0.7773739183669727,0.19282794150029064
0.07,655,NE,0.7433424603953755,0.20938399372029046
0.07,655,Silencer,0.4930367869881146,0.06775646636986357
0.07,655,ICM,0.448500890553141,0.059964427174373926
0.07,656,SPSID,0.8661063051513543,0.31490898935776906
0.07,656,RENDOR,0.7934196232237203,0.2256115742626396
0.07,656,ND,0.7806218139640209,0.20441719668405067
0.07,656,NE,0.7415617730526434,0.21282297575209344
0.07,656,Silencer,0.5073005295347176,0.06967727819727823
0.07,656,ICM,0.47832878736282536,0.06709162699524124
0.07,657,SPSID,0.8607530195826186,0.29714955065776827
0.07,657,RENDOR,0.7912037107939232,0.22107920801551043
0.07,657,ND,0.7803777700777995,0.20245271921126734
0.07,657,NE,0.7469663787470391,0.20406467663963368
0.07,657,Silencer,0.4998551468185902,0.0714827059676935
0.07,657,ICM,0.49509573072367885,0.06555415587425979
0.07,658,SPSID,0.8550530693988524,0.33917198803912646
0.07,658,RENDOR,0.7840644966493273,0.21355883219914906
0.07,658,ND,0.7750252171417642,0.2085043509433851
0.07,658,NE,0.7424307656767538,0.20856702882302589
0.07,658,Silencer,0.5039898498568807,0.07111248265696803
0.07,658,ICM,0.48011886934301684,0.06464045559399932
0.07,659,SPSID,0.8550361687357177,0.3129182852075064
0.07,659,RENDOR,0.7924590413793531,0.22510533501191513
0.07,659,ND,0.7810036222627141,0.21376671843532524
0.07,659,NE,0.7495535740716367,0.21684899391355578
0.07,659,Silencer,0.5029678234802353,0.07438346381233069
0.07,659,ICM,0.4934181113742936,0.0686693215322214
0.07,660,SPSID,0.8524319106970498,0.31497878894346965
0.07,660,RENDOR,0.78124859319622,0.222471922314537
0.07,660,ND,0.7741357932847295,0.19700276691345608
0.07,660,NE,0.7387530854306631,0.21578054599078267
0.07,660,Silencer,0.4911566883743643,0.06870513045963353
0.07,660,ICM,0.48189417783525806,0.0688026971760142
0.07,661,SPSID,0.8487961752642328,0.3064841218926979
0.07,661,RENDOR,0.7818110563862338,0.22095401777331672
0.07,661,ND,0.7723202275525356,0.19731069607196206
0.07,661,NE,0.7263970623832959,0.2223222141523367
0.07,661,Silencer,0.5175672677823678,0.07367445041973979
0.07,661,ICM,0.48550587419161306,0.06927560556853367
0.07,662,SPSID,0.857809764356009,0.30117679937055564
0.07,662,RENDOR,0.7936138809412394,0.23138288561268378
0.07,662,ND,0.7782440345240431,0.19493342079769155
0.07,662,NE,0.7451328177120055,0.22221019640875225
0.07,662,Silencer,0.48856984236907575,0.06457784670760412
0.07,662,ICM,0.4362313378829711,0.05554395120283903
0.07,663,SPSID,0.8594039949315493,0.302194060364166
0.07,663,RENDOR,0.8002588947177695,0.23924765998754363
0.07,663,ND,0.7903398920400515,0.20633322443658136
0.07,663,NE,0.7476329799523799,0.23511150792167138
0.07,663,Silencer,0.5290212283940259,0.0782985766741497
0.07,663,ICM,0.48400300604857827,0.06554833639241003
0.07,664,SPSID,0.8596591096591096,0.34892517120866756
0.07,664,RENDOR,0.7949431891739585,0.23588276992127793
0.07,664,ND,0.7818862025592795,0.21023185075043552
0.07,664,NE,0.7551143704989859,0.22974771230395302
0.07,664,Silencer,0.5261986944679252,0.07329199241458724
0.07,664,ICM,0.46543056158440776,0.06086908898837546
0.07,665,SPSID,0.8644973179253022,0.3106203475452818
0.07,665,RENDOR,0.7982430619385064,0.22792747181092685
0.07,665,ND,0.791899773055218,0.21369191192666762
0.07,665,NE,0.741104431662071,0.21182177674388808
0.07,665,Silencer,0.5192554061533292,0.07517878709894905
0.07,665,ICM,0.4694961875253259,0.06404227477366328
0.07,666,SPSID,0.8658478686966351,0.31602155698820433
0.07,666,RENDOR,0.8057609399227383,0.22642929987638766
0.07,666,ND,0.7897113242228109,0.2074429487329433
0.07,666,NE,0.755252883180082,0.22019323117691555
0.07,666,Silencer,0.5051553436226481,0.06810778364622443
0.07,666,ICM,0.46617422341408776,0.0591089477906299
0.07,667,SPSID,0.8588353483737263,0.2941441375346585
0.07,667,RENDOR,0.7825480372311107,0.221585064854812
0.07,667,ND,0.7786628012631812,0.20443239618927683
0.07,667,NE,0.7396821948736216,0.20817859632164298
0.07,667,Silencer,0.5028582844516547,0.07531930317891926
0.07,667,ICM,0.4807811962191215,0.06685931318658041
0.07,668,SPSID,0.849220417665917,0.2854881459082425
0.07,668,RENDOR,0.793317374649967,0.2187685969592156
0.07,668,ND,0.7767180469152057,0.18777072149847232
0.07,668,NE,0.7524783936272136,0.22105354800313365
0.07,668,Silencer,0.4774665867103396,0.06276488782910343
0.07,668,ICM,0.46646900771884825,0.060230517742576144
0.07,669,SPSID,0.8778198223087155,0.35075849807411374
0.07,669,RENDOR,0.7987022155179158,0.22149417672601002
0.07,669,ND,0.7911548283230324,0.2089556242639545
0.07,669,NE,0.7598713645165076,0.2236577914972017
0.07,669,Silencer,0.5178421681857299,0.0732756133689389
0.07,669,ICM,0.4743477766585824,0.0660442733348098
0.07,670,SPSID,0.8524239506533003,0.31387177192645743
0.07,670,RENDOR,0.7811085353187872,0.20872826133295933
0.07,670,ND,0.7680821247177358,0.19836387131575783
0.07,670,NE,0.7348209629567953,0.21265271850963363
0.07,670,Silencer,0.5142636151979121,0.07437911055233981
0.07,670,ICM,0.48014619203919484,0.06343975150488956
0.07,671,SPSID,0.8706849856026326,0.32387071119069577
0.07,671,RENDOR,0.8073326203208556,0.2412185262181629
0.07,671,ND,0.7920994652406417,0.20201397196926463
0.07,671,NE,0.7728519950637598,0.24662359912843268
0.07,671,Silencer,0.4854843274372686,0.06410614553325901
0.07,671,ICM,0.46872957630604684,0.05960569957394483
0.07,672,SPSID,0.8553534641168197,0.3143262024099702
0.07,672,RENDOR,0.7853880602277937,0.21401669577349738
0.07,672,ND,0.7754723368242885,0.20190258277000206
0.07,672,NE,0.7379652941844838,0.23287217192002455
0.07,672,Silencer,0.520342983415024,0.071870989392321
0.07,672,ICM,0.46586511826541444,0.06368936019491983
0.07,673,SPSID,0.85991439533896,0.30383976301857296
0.07,673,RENDOR,0.7817248020543548,0.20587135837500734
0.07,673,ND,0.7791625029203486,0.18906906596882928
0.07,673,NE,0.7411592785937302,0.1975554016037616
0.07,673,Silencer,0.521174899595634,0.07263516376643328
0.07,673,ICM,0.4734017594732182,0.060749891022526106
0.07,674,SPSID,0.8494878014108783,0.3021902006126115
0.07,674,RENDOR,0.7808934251241945,0.20272617744844604
0.07,674,ND,0.7710956677302832,0.19927759860887959
0.07,674,NE,0.7307628846090384,0.19441215137742346
0.07,674,Silencer,0.517317877894801,0.07544430620898769
0.07,674,ICM,0.45129322052398974,0.059296304519611126
0.07,675,SPSID,0.8512336251865948,0.3101552983297608
0.07,675,RENDOR,0.7770589430739122,0.21899784657695587
0.07,675,ND,0.770021503580654,0.18546827586032655
0.07,675,NE,0.7438849141749324,0.22732189290948274
0.07,675,Silencer,0.5389947949216005,0.07893756780799381
0.07,675,ICM,0.44878210002763286,0.0588946571730308
0.07,676,SPSID,0.8484743424162153,0.29237284125651386
0.07,676,RENDOR,0.7809347530044416,0.2057515163015717
0.07,676,ND,0.7644118007565737,0.18144820645745766
0.07,676,NE,0.7366006867426574,0.18929891947062372
0.07,676,Silencer,0.5236828496429985,0.07447420099038075
0.07,676,ICM,0.4989410301201225,0.07024185968920996
0.07,677,SPSID,0.8527717784297804,0.28782425972706466
0.07,677,RENDOR,0.8016223649533358,0.2419305734096542
0.07,677,ND,0.786535312409243,0.2090452248365924
0.07,677,NE,0.7562263514304682,0.22236270491624724
0.07,677,Silencer,0.477862764337061,0.06356792680466432
0.07,677,ICM,0.4893964876293418,0.06407441351227428
0.07,678,SPSID,0.8562833796599701,0.33161674290950516
0.07,678,RENDOR,0.7899827750283107,0.21988669600827465
0.07,678,ND,0.7758622529559909,0.19625518126448976
0.07,678,NE,0.757613763907407,0.21982115707322983
0.07,678,Silencer,0.515580470246749,0.07503745836617402
0.07,678,ICM,0.4770802417522265,0.06590454651372511
0.07,679,SPSID,0.8572063445428504,0.319707210567741
0.07,679,RENDOR,0.786720298130115,0.23591551750272283
0.07,679,ND,0.7774943462747267,0.2024464846353388
0.07,679,NE,0.7470597149362723,0.22553979617034817
0.07,679,Silencer,0.49680747180868956,0.07119159926366245
0.07,679,ICM,0.4926860703806648,0.06903452859046451
0.07,680,SPSID,0.8454631415770124,0.30509594331168866
0.07,680,RENDOR,0.7840683627198188,0.21006287128871248
0.07,680,ND,0.7657268661159199,0.1968174275011436
0.07,680,NE,0.7246408869680182,0.20121401056995225
0.07,680,Silencer,0.5319166225321731,0.07740453227503233
0.07,680,ICM,0.47519102826282766,0.06792594111149952
0.07,681,SPSID,0.8583905470668821,0.3000587806349972
0.07,681,RENDOR,0.7937461895190473,0.21886050473851376
0.07,681,ND,0.7789799209483085,0.2021781584591977
0.07,681,NE,0.7645814404458684,0.21953293718908476
0.07,681,Silencer,0.5235931822099091,0.0753518424383135
0.07,681,ICM,0.4561225910409491,0.058368690740066446
0.07,682,SPSID,0.8572233214841511,0.29400475092021167
0.07,682,RENDOR,0.7905016474225611,0.20854145646005756
0.07,682,ND,0.7777495398566663,0.1836044362967126
0.07,682,NE,0.742577861307735,0.1954793771540411
0.07,682,Silencer,0.5362371888105221,0.07062390199404739
0.07,682,ICM,0.4521092963628445,0.05476268143275398
0.07,683,SPSID,0.8595460857740642,0.29464202489110264
0.07,683,RENDOR,0.7953753435661577,0.22334897171710275
0.07,683,ND,0.7841970560285196,0.19689706884783822
0.07,683,NE,0.7639474077982626,0.2062878673091893
0.07,683,Silencer,0.5126469754364964,0.06898436796281932
0.07,683,ICM,0.45358345737154504,0.05812355563005061
0.07,684,SPSID,0.8404695066043082,0.27540768676696814
0.07,684,RENDOR,0.7755967103711109,0.2007277522329996
0.07,684,ND,0.7570678470757908,0.188284399634102
0.07,684,NE,0.7271032003716216,0.18811003684980462
0.07,684,Silencer,0.5142840509179879,0.07452600673687823
0.07,684,ICM,0.4497474894873422,0.06328951102953412
